ID,Source,Syllabary,Transliteration,English,Story,Chapter,Line,Author,Speaker,Locked,Source_ID,Tone
1047,ced,ᎠᏋᏅᎦ ᎪᎩ ᎢᏳᎵᏍᏙᏗᎢ.,agwvnvga gogi iyulsdohdii.,I can’t wait till *summer.*,,,,,,False,1042.1,agwv:nv́:ga go:gi iyú:lsdohdi̋:’i.
1048,ced,ᎪᎯᏓᏍ ᎤᎯᎵᏙᎴ ᎦᎵᏦᏕ ᎠᏁᏍᎨᏍᎬᎢ?,gohidis uhilidole gahljode ahnesgesgvi?,Did he take *a long time* building the house?,,,,,,False,1043.1,go:hi:dǐ:s ù:hí’lǐ:dô:lé gahljǒ:de à:hné:sge:sgv̋:’i?
1049,ced,ᎪᎯᏁᎪ ᎤᏪᏥ ᎠᏧᏣ ᎠᎹᏱ ᏱᏚᏂᏐᏣ.,gohinego uweji achuja amayi yidunisohja.,*He holds his* son’s *hand* when they cross the water.,,,,,,False,1044.1,go:hǐ:nê:gó: uwě:ji achű:ja amǎ:yi yidu:ni̋:sohja.
1050,ced,ᏥᏲᎢᏳᏓᏁ ᏂᎦᏪᏍᎬᎢ.,jiyoiyhdaneha nigawesgvi.,*I agree with* what he says.,,,,,,False,1045.1,ji:yo’iyhdâ:nehá nigawè:sgv̋:’i.
1051,ced,ᏍᏉᎯᏳᏓᏁᏗ ᎠᏆᏚᎵᎭ.,sgwohiyhdanehdi agwaduliha.,I want *you to vouch for me.*,,,,,,False,1045.1,sgwo:hiyhdà:néhdi̋ à:gwadu:liha.
1052,ced,ᏥᏈᏍᏗ ᎪᎯᏳᏗ ᎤᏪᎭ.,tsgwisdi gohiyuhdi uweha.,He has a lot of *faith.*,,,,,,False,1046.1,tsgwi̋:sdi go:hiyuhdi̋ ù:we:ha.
1053,ced,ᎥᏍᏊ ᏍᎪᎯ ᎾᏕᏘᏯ ᎬᏩᎪᎲ ᏱᎩ ᎩᎶ‚ ᎠᎯᏓ ᎪᎵᎪᎢ.,vsgwu sgohi nadetiya gvwagohv yigi kilo ahida gohlgoi,Even if it’s been ten years since he has seen someone‚ *he recognizes him* easily.,,,,,,False,1047.1,v̀:sgwú sgǒ:hi nà:de:tǐ:ya gv:wago:hv̋ yi̋gi kilő ahi̋:da go:hlgó:’i
1054,ced,ᎪᎵᎦᏍ ᏣᎳᎩ?,golhgas jalagi?,*Does he understand* Cherokee?,,,,,,False,1048.1,go:lhgás jalagi?
1055,ced,ᎯᏲᎵᎩᏍ ᎯᎠ ᎠᏍᎦᏯ?,hiyoligis hia asgaya?,*Do you know* this man?,,,,,,False,1049.1,hi:yő:lì:gís hi’a asgaya?
1056,ced,ᎪᏢᏅ ᎡᏍᎩᏍᏕᎳ.,gohlvhnv eksdela.,Pass me some *butter.*,,,,,,False,1050.1,go:hlv:hnv̋ e:ksdé:la.
1057,ced,ᎦᏲᏟᏊ ᏳᎵᏍᏓᏴᎿ‚ ᎪᏢᏍᎪᎢ.,gayohligwu yulsdayvhna gohlvsgoi,If he eats just a little‚ *he gets full.*,,,,,,False,1051.1,gà:yő:hligwu yú:lsdà:yv̋:hna go:hlvsgó:’i
1058,ced,ᎦᏙ ᎤᏍᏗ ᎰᏢᏍᎦ?,gado usdi hohlvsga,What *are you making?*,,,,,,False,1052.1,gadò u:sdí ho:hlv:sgâ
1059,ced,ᎦᏍᎩᎸ ᎠᏝᎲ ᏩᏥ ᎤᏬᎰᏅᏙᏔᏅᎢ.,gasgilv ahlahv waji uwohonvhdohtanvi,*He accidentally dropped* the clock from the table.,,,,,,False,1053.1,gà:sgilv̋ à:hlahv̋: wǎ:ji uwo:honvhdohtánv̌:’i
1060,ced,ᏦᎳᏂ ᎦᏘᏅᏛ ᎤᏬᎰᏒᎢ.,jolani gatinvtv uwohosvi,The window pane *fell.*,,,,,,False,1054.1,jő:lani ga:tinv:tv̋: uwo:hosv̌:’i
1061,ced,ᎪᎱᏍᏗ ᎤᏂᏲ ᎠᏎᏅ Ꮭ ᏯᏆᏅᏔ ᎢᏳᏍᏗ ᎨᏒᎢ.,gohusdi nihyo asehnv hla yagwanhta iyusdi gesvi.,They are looking for *something*‚ but I don’t know what it is.,,,,,,False,1055.1,go:hű:sdi :ni:hyó a:sé:hnv hla yagwá:nhta iyú:sdi gè:sv̋:’i.
1062,ced,ᎪᏪᎵ ᏗᎪᏪᎶᏗ ᏚᎾᏓᏅᏒᎢ.,gohweli digohwelodohdi dunadanvsvi.,They ordered some writing *tablets.*,,,,,,False,1056.1,go:hwe:li digo:hwe̋:lò:dohdi dù:nadanv:sv́:’i.
1063,ced,ᎦᎪ ᏂᏓᏳᏅᏅ ᎪᏪᎵ ᎯᎾᎩ?,gago nidayunvnv gohweli  hinagi?,Who did you get *a letter* from?,,,,,,False,1056.1,gá:gò: nidayú:nv:nv̋: go:hwe:li  hinagi?
1064,ced,ᎦᎪ ᎤᏁᏍᏗ ᎪᏪᎵ ᎰᏪᎵᎠ?,gago unesdi gohweli hohwelia,Whose letter are you *writing?*,,,,,,False,1057.1,gá:gò: u:ne̋:sdi go:hwe:li ho:hwe:lí’a
1065,ced,ᎤᏂᎪᏗ ᎠᏂᏣᎳᎩ ᏗᎾᏕᏠᏆᏍᎩ ᏓᎾᏕᏠᏆᏍᎪ ᎪᎢ ᏧᎾᏕᏠᏆᏍᏗᎢ,unigodi anijalagi dinadehlohgwasgi danadehlohgwasgo goi junadehlohgwasdii,A lot of Cherokee students go to school at *Greasy* School.,,,,,,False,1058.1,uni̋:gò:di ani:jalagi di:nade̋:hlohgwà:sgi dà:nade:hlohgwâ:sgó go’i̋ junadehlohgwasdi̋:’i
1066,ced,ᏏᏆ ᎭᏫᏯ ᏥᏈᏍᏗ ᎪᎢ ᎠᏙᏢᎾᏗᏍᎪᎢ.,sihgwa hawiya tsgwisdi goi adohlvndisgoi.,Sausage makes a lot of *grease.*,,,,,,False,1059.1,sihgwa hawi:ya tsgwi̋:sdi go’i à:dohlvndisgo’i.
1067,ced,ᎪᎢᎭ ᎭᏫᏯ ᎠᎩᎠ.,goiha hawiya agia.,He is eating *greasy* meat.,,,,,,False,1060.1,go’i:ha̋ hawi:ya à:gí’a.
1068,ced,ᎦᏙ ᎤᏍᏗ ᎯᏰᏌᏛ ᎲᏗᏍᎪ ᏱᏦᏣᏁᏌ?,gado usdi hiyesadv hvhdisgo yijojanesa,Which finger do you use *when you pull the trigger?*,,,,,,False,1061.1,gado ű:sdi hi:yè:sá’dv̋ hvhdǐ:sgó: yijo:jane̋:sa
1069,ced,ᎤᏯᏍᏜᏗᏍᏗ ᏂᎨᏒᎾ ᎤᏰᎸᏒ ᎪᏣᏁᏍᏗ ᎦᎶᏁᎠ.,uhyasdladisdi nigesvna uyelvsv gojanesdi galonea.,He’s oiling the *trigger* so it won’t rust.,,,,,,False,1062.1,u:hyasdladì:sdi nigé:sv̋:na ù:ye:lv́:sv̋ go:janè:sdi̋ galo:né’a.
1070,ced,ᏔᎵᏍᎪᎯ ᏗᎪᎦᏍᏗ ᏕᎦᎶ ᏌᏊ ᏂᏕᎦᏇᏅᏒᎢ.,talsgohi digoksdi degalo sagwu nidegakwehnvsvi.,There are twenty *cigarettes* in one package.,,,,,,False,1063.1,tálsgǒ:hi digő:ksdi de:gáló sà:gwű: nide:gá:kwe:hnv́:sv̋:’i.
1071,ced,ᏔᎵ ᏂᏕᎦᎳᏗᏍᏛ ᏗᎪᎦᏍᏗ ᏕᎪᎦᏍᎪ ᏏᎦ.,tali nidegaladisdv digoksdi degoksgoi siga.,*He smokes* two packages of cigarettes in one day.,,,,,,False,1064.1,ta’li nidegaladisdv digoksdi degoksgo’i siga.
1072,ced,ᏣᎸᏉᏗᏍ ᎪᎳ?,jalvkwdis gola,Do you like *winter?*,,,,,,False,1065.1,jalv̋:kwdís gő:la
1073,ced,ᎪᎴᎯ ᎤᏢᎦ ᎦᎾᎦᏘ.,golehi udlvga ganakti.,The doctor has *pneumonia.*,,,,,,False,1066.1,go:lé:hi ù:dlv́:ga gánakti.
1074,ced,ᎠᏥᎳ ᎤᏥᎦᏘ ᎬᏗ ᎠᎩᏢᎭ ᎦᎷᏯᏍᏗ‚ ᎪᏍᏓᏯ ᏄᎵᏍᏔᏅᎢ.,ajila utsgati gvhdi akdlvha galuysdi gosdaya nulstanvi.,When I sharpened the axe with a file‚ it became *sharp.*,,,,,,False,1067.1,ajǐ:la ű:tsgati gv̋hdi à:kdlv:ha galùysdi gő:sdà:ya nù:lstánv́’i.
1075,ced,ᎪᏍᏗᏳᏟ ᎦᎷᏯᏍᏗ ᎬᏗᏍᎬ ᎠᏓ ᏓᏍᎷᏯᏍᎬᎢ,gosdiyutli galuysdi kdisgv ada dasluysgvi,He was using a *dull* axe to chop wood.,,,,,,False,1068.1,go:sdì:yű:tli galù:ysdi kdǐ:sgv́: ada dà:slû:ysgv̋:’i
1076,ced,ᏍᏆᏞᏍᏗ ᎤᏂᏲᎱᏎᎸ ᎤᏬᏍᏛᏂᎳ.,sgwahlesdi uniyohuselv uwosdvnila,They lost the ball *when he batted.*,,,,,,False,1069.1,sgwà:hle̋:sdi ù:ni:yo:hu:sé:lv́ uwò:sdv̋:nì:la
1077,ced,ᎪᎳ ᎢᎦ ᏗᎪᏍᏛᏂᏍᏗ ᏕᎯᏃᎦ?,hila iga digosdvnisdi dehinoga?,How many *bats* did you bring?,,,,,,False,1070.1,hila̋: iga̋: digo:sdv̌:nî:sdi de:hí:no:ga?
1078,ced,ᏏᏲ ᎠᏗᎭ ᎯᏲᏎᎸ ᎯᎪᎥᎢ.,siyo adiha hiyoselv higovi.,*Tell him* I said hello when you see him.,,,,,,False,1071.1,síyô: à:dǐ:ha hi:yò:sě:lv́ hi:go’v̋:’i.
1079,ced,ᎢᎾᏓ ᎤᏍᎦᎵᏨ ᎦᏅᏍᎨᏂ ᎤᏬᏘᏒᎢ.,inada usgahljv ganvsgeni uwotisvi,His leg *swelled* where a snake bit him.,,,,,,False,1072.1,i:nada u:sgahljv̋: ganv:sge̋:ni uwo:tisv̌:’i
1080,ced,ᎪᏛ ᎾᎥ ᏕᎩᏃᏞᏍᏗ.,gotv nav deginohlesdi.,Let’s sit by the *fire.*,,,,,,False,1073.1,go:tv̋: na’v̋: de:gíno:hlê:sdi.
1081,ced,ᎤᏒ ᏥᎨᏒ ᎤᏔᎾ ᎠᏉᏔᏅᎢ.,usv jigesv utana agwotanvi,Last night *I built* a big *fire.*,,,,,,False,1074.1,usv̋ jigè:sv̋ ű:tana à:gwo:tánv̌:’i
1082,ced,ᎪᏳᏓᎳᎩ ᏐᏈᎵ ᎤᏁᎳᎩ ᏩᎵᏍᏓᏴᏂᏓ.,hiyudalagi sogwili unelagi walsdayvhnida.,*Unhitch* the horse and let him graze.,,,,,,False,1075.1,hi:yu:dalagi sǒ:gwíli u:ne̋:lagi wálsdà:yv:hnǐ:da.
1083,ced,ᎤᏂᎩᏌ ᏓᏆᎴᎳ ᎤᏭᏓᎴᏒ ᎤᎾᏓᏕᏒᏓ.,uhnigisa dagwalela uwudalese unadadesvda.,*He unhooked* the chain when the car started.,,,,,,False,1075.1,ù:hnígi̋:sa dagwalé:la ù:wu:dalé:sé: u:nada:dè:sv̋:da.
1084,ced,ᎠᏓᏴᎳᏛᏍᎩ ᎫᏓᎴᏍᎪ ᏯᎾᎦᎵᎭ.,adayvlatvsgi gudalesgo anagaliha.,*he unplugs* the television when it’s lightning.,,,,,,False,1075.1,adayv̋:latvsgi gu:dalé:sgô: anâ:gali̋:ha.
1085,ced,ᏐᏈᎵ ᎤᎾᏚᏓᎸᏗ ᎤᏭᏓᎸᏅ ᏐᏈᎵ ᎤᏤᎵᎠ.,sogwili unadudalvdi uwudalvnv sogwili ujelia.,*He hitched up* his horse at the hitching post.,,,,,,False,1076.1,sǒ:gwíli u:nadu:dalv:di̋: uwu:dalv̂:nv́ sǒ:gwíli u:je:li̋:’a.
1086,ced,ᏕᎫᏓᎸᎥᎦᏍ ᎠᎾᎦᎵᏍᎩ?,degudalvv[s]gas anagalisgi?,Did *he hook up* the battery?,,,,,,False,1076.1,de:gú:dalv́’v[s]gás anà:galǐ:sgi?
1087,ced,ᎯᎠ ᎫᎫ ᎤᏅᏗ ᏓᏟᏍᏗ.,hia gugu unvdi dadlisdi.,These*bottles* contain milk.,,,,,,False,1077.1,hi’a gù:gu u:nv̌:di dà:dlì:sdi.
1088,ced,ᎫᎫ ᏕᎬᏩᏲᏕᏍᏗ ᎩᏟ.,gugu degvwayodesdi gihli.,*Ticks* are making the dog itch.,,,,,,False,1078.1,gù:gu de:gv́:wayo:dé:sdi gi:hli.
1089,ced,ᏤᏙᎸᎯᏍ ᎫᎫ?,jedolvhis gugu,Have you been to *Bartlesville?*,,,,,,False,1079.1,je:dò:lv̋:his gù:gű
1090,ced,ᎦᎷᏯᏍᏗ ᎫᎭᎵᏗ ᎠᏲᏢᏍᎦ.,galuysdi guhalhdi ayohlvsga.,He’s whittling *a handle* for an axe.,,,,,,False,1080.1,galù:ysdi gű:halhdi à:yo:hlvsga.
1091,ced,ᎦᎪ ᎤᏭᎭᏝᏁᎢ ᎯᎠ ᎦᎶᎪᏗ?,gago uwuhahlanei hia galogodi?,Who *put a handle on* this hoe?,,,,,,False,1081.1,gá:go ù:wu:hahlané:’i hi’a galo:gò:di?
1092,ced,ᎫᏇ ᏧᏂᏲᎯ ᏴᏓᎭ ᎤᏅᏌ ᏓᎾᏓᏲᏍᏙᏗᏍᎪᎢ.,guhgwe junihyohi yvdaha unvsa danadayosdohdisgoi.,*Quail* hunters sometimes accidentally shoot one another.,,,,,,False,1082.1,guhgwe ju:ni̋:hyohi yv́:da:ha̋ u:nv̌:sa dà:nada:yo:sdohdí:sgó:’i.
1093,ced,ᏱᏚᏯᎨᏗᏐᎿ ᏄᎾ‚ ᎠᎼᎯ ᏕᎫᎯᎶᏍᎪᎢ.,yiduhyahketsohna nuna amohi deguhilosgoi,When she finishes peeling potatoes‚ *she washes them* in water.,,,,,,False,1083.1,yidu:hyáhke̋:tsohnâ nǔ:nâ amő:hi de:gú:hi:ló:sgó:’i
1094,ced,ᏒᎦᏔ ᏕᎦᏃᏍᎩᏍᎬ ᎫᎯᏍᏗᎭ.,svkta deganosgisgv guhisdiha,*She’s accusing him* of stealing apples.,,,,,,False,1084.1,sv̌:kta de:gáno:sgí:sgv̋ gu:hi:sdí:ha
1095,ced,ᎯᎳ ᎢᎦ ᏗᎫᏢᏗ ᏕᏣᏚᎵᎭ?,hila iga digutlvdidejaduliha?,How many *lids* do you want?,,,,,,False,1085.1,hilá: í:ga̋: digu:tlv̂:dide:jádu:lǐ:ha?
1096,ced,ᎤᏬᏰᏂ ᎬᏗ ᎤᏭᏢᏅ ᎤᏁᎸᏒᎢ.,uwoyeni gvhdi uwuhlvnv uhnelvsvi.,*He covered* his scar with his hand.,,,,,,False,1086.1,uwò:ye̋:ni gv̋hdi ù:wú:hlv:nv́ u:hne:lv́:sv̋:’i.
1097,ced,Ꮎ ᎫᎫ ᎠᎹ ᎠᏟᏍᏛ ᎫᏢᏍᎦ.,na gugu ama adlisdv guhlvsga,*He is putting a lid on* the jar containing water.,,,,,,False,1086.1,ná gù:gu ama à:dlí:sdv̋ gú:hlvsga
1098,ced,ᏦᎢᎭ ᏧᏪᏥ ᏚᏭᏅ ᏑᎾᎴ ᏧᎩᏍᏗ.,joiha juweji duwuhnv sunale jugisdi.,*She boiled* three eggs for breakfast.,,,,,,False,1087.1,jo’i:ha̋ juwě:ji dù:wu:hnv́ suná:le̋: jű:gì:sdi.
1099,ced,ᎫᎴ ᏓᏂᎩᏍᎪᎢ ᏌᎶᎵ.,gule danigisgoi saloli.,*Squirrels* eat acorns.,,,,,,False,1088.1,gu:lé dà:ni:gî:sgó:’i salǒ:li.
1100,ced,ᎫᎴ ᏗᏍ ᎪᏂ ᎦᏃᎯᎵᏒ ᏥᎪᏩᏘ.,gule disgohni ganohilisv jigowahti.,I see a *mourning dove* flying.,,,,,,False,1089.1,gu:lé di:sgő:hni gano:hǐ:lî:sv̋: ji:gò:wahti.
1101,ced,ᏚᏂᏂᏗ ᎧᎸ ᎨᏐ ᏣᎾᏓᏟᏏᏍᎪᎢ ᎫᏐᎢ.,duninhdi kalv geso janadahlisisgoi gusoi,The *Muskogee* fair is in the month of October.,,,,,,False,1090.1,du:nin:hdi̋ ká’lv̋ gè:só: jà:nadá:hli:si:sgó:’i gu:ső:’i
1102,ced,ᎦᏳᎳ ᎩᎶ ᏥᏅᏫᏍᏔᎾ ᏧᏭᏖᏍᏗ ᎯᎠ ᏅᏯ ᏣᏂᎳᎨᏯ.,gayula kilo jinvwstana juwutesdi hia nvya janilageya.,*I’ve already asked* someone to pick these rocks up.,,,,,,False,1091.1,gá:yu:la kilő ji:nv:wstana juwu:te:sdi̋ hi’a nv̀:ya jà:ni:lage̋:ya.
1103,ced,ᏓᏂᏍᏓᏲᎯᎲ ᎢᎦ ᎤᏭᏔᏅᎢ.,danisdayohihv iga uwutahnvi,*It snowed* on Christmas day.,,,,,,False,1092.1,dà:ni:sdayo:hihv̋: iga ù:wu:tahnv̌:’i
1104,ced,ᎯᎩ ᏂᏕᎦᎵᏍᏔᏂᏒ ᎬᎩᏍᏗ ᏓᏛᎯᏍᏗᏍᎪᎢ.,gogi nidegalstanisv gvgisdi datvhisdisgoi.,He raises *watermelons* every summer.,,,,,,False,1093.1,go:gi nide:gálstaní:sv̋: gv:gì:sdi dà:tvhisdǐ:sgó:’i.
1105,ced,ᎢᏌ ᎬᎫᏍᏗᎭ ᎡᏥ.,isa gvgusdiha eji.,Mother *is sifting* flour.,,,,,,False,1094.1,i:sa gv:gu:sdi:ha e:ji.
1106,ced,ᎦᎵᏦᏕ ᎦᎵᏦᏛ ᎬᎫᏍᎪ ᏳᎦᎿᎾ.,gahljode galhjotv gvgusgo yugahnana.,The roof on the house *leaks* when it rains.,,,,,,False,1095.1,gahljǒ:dé galhjo:tv̋ gv:gû:sgó: yù:ga̋:hnana.
1107,ced,ᎦᏅᏆᎶᏍᏗ ᎬᏗ ᎤᏩᏂᎸ ᏴᎩ.,ganvgwalosdi gvhdi uwahnilv yvgi.,He hit the nail *with* a hammer.,,,,,,False,1096.1,ganv:gwalő:sdi gv̋hdi ù:wa:hnilv́ yv:gi.
1108,ced,ᏣᎳᎩ ᎬᏗ ᏚᏟᏃᎮᏔᏅᎢ,jalagi gvhdi duhlinohehtanvi,She conversed *by means of * Cherokee.,,,,,,False,1096.1,jalagi gv̋hdi dù:hlino:hehtanv̌:’i
1109,ced,ᎬᎮ ᏂᎦᏪᏍᎬ ᎠᏆᏛᎦᏅ ᎤᏒ ᏥᎨᏒᎢ.,gvhe nigawesgv akwtvganv usv jigesvi.,I heard *a bobcat* last night.,,,,,,False,1097.1,gvhé nigawè:sgv̋: à:kwtv:gâ:nv́ usv̋ jigè:sv̋:’i.
1110,ced,ᎤᏎᎦᏨ ᎬᎿ ᎠᎾᏗᎭ.,usegajv gvhna anadiha.,They say *he is* barely *alive.*,,,,,,False,1098.1,u:se:gà:jv̋: gv:hna à:nadǐ:ha.
1111,ced,ᏙᎯᏳ ᏗᏅᎿᎦᎵᏍᏗ ᏚᏓᏘᎿᎠ.,dohiyu dinvhnagalsdi dudatihnaa.,He has a very *active* family.,,,,,,False,1099.1,do:hiyű: di:nv̋:hnagalsdi dù:da:tihná’a.
1112,ced,ᎬᎿᎨ ᏓᏆᎴᎳ ᎠᎩᎭ.,gvhnage dagwalela agiha.,I have a *black* car.,,,,,,False,1100.1,gv̌:hnáge̋ dagwalé:la à:giha.
1113,ced,ᎪᏍᏛᏂᎯ ᏍᏓᏱ ᎤᏩᏂᎸ ᏍᏆᏞᏍᏗ.,gosdvnihi sdayi uwahnilv sgwahlesdi.,The batter *hit* the ball hard.,,,,,,False,1101.1,gosdv̋:nihi sda̋:yi ù:wa:hnilv́ sgwà:hle̋:sdi.
1114,ced,ᎩᎶ ᎬᏂᎭ ᎦᎶᎯᏍᏗᎢ.,kilo gvhni galohisdii.,Someone *is knocking* on the door.,,,,,,False,1101.1,kilő gv:hní galo:hisdi̋:’i.
1115,ced,ᎦᏙ ᎤᏍᏗ ᏨᏂᏍᏗ?,gado usdi jvhnisdi,What *do you have cooking?*,,,,,,False,1102.1,gadó u:sdi jv:hnisdi
1116,ced,ᎬᏃᏓᏍ Ꮎ ᎢᎾᏓ ᏥᎦᎾ?,gvhnodas na inada jigana?,Is that snake lying there *alive?*,,,,,,False,1103.1,gv́:hnő:das ná i:nada jigá’na?
1117,ced,Ꮎ ᎠᏍᎦᏯ ᏴᏫ ᎤᏢᎢ ᎬᏅᎢ ᎢᎪᎯᏓ ᎠᏥᏍᏚᏗ ᏚᏚᎪᏓᏏ.,na asgaya yvwi uhlvi kvhnvi igohida ajisdudi dudukdasi.,The *murderer* was sentenced to life imprisonment.,,,,,,False,1104.1,ná asgaya yv:wi uhlv̋:’i kv:hnv̋:’i i:gó:hi̋:da à:jisdu:di dù:du:kdâ:si.
1118,ced,ᎪᎱᏍᏗ ᎬᏩᏃᏍᏗ ᎤᎩᎯᏍᏗ ᎠᏁᎵᏗᏍᎬ ᎤᏴᏥᏅᏗᏨᎢ.,gohusdi gvhwanosdi ukihisdi anehldisgv uhyvhjinvtsvi.,He got choked trying to swallow something *whole.*,,,,,,False,1105.1,go:hű:sdi gv:hwanő:sdi ukihisdi á:ne:hldi:sgv̋ ù:hyvhjinv:tsv̌:’i.
1119,ced,ᏄᎾ ᏗᎬᏣᏝᏅ ᏚᎸᏉᏗ.,nuna digvjahlanv dulvkwdi.,He likes *fried* potatoes.,,,,,,False,1106.1,nǔ:na digv:jahlanv̋ dù:lv̌:kwdí.
1120,ced,ᎦᏙ ᎤᏍᏗ ᎲᏣᏢᏍᎦ?,gado usdi hvjahlvsga,What *are you frying?*,,,,,,False,1107.1,gadó u:sdí hv:jahlvsga
1121,ced,ᎯᎳ ᎢᏯᏂᎢ ᎬᎾ ᏕᎯᎾᏝᎠ?,hila iyanii gvna dehinahlaa?,How many *turkeys* do you own?,,,,,,False,1108.1,hila̋: i:yáni̋:’i gv́:na dehínâ:hla’a?
1122,ced,ᎠᎦᎵᏍᎬ ᎤᏩᎾᏬᏔᎾ ᎤᏅᏥ‚ ᏝᏬᏚᎯ ᏄᎵᏍᏔᏅᎢ.,agalisgv uwanawohtana unhji hlawotuhi nulstanvi.,*When* the sunshine *melted* the snow‚ it became muddy.,,,,,,False,1109.1,à:ga:lí:sgv̋: ù:wa:nawohtana u:nhji hlawò:tű:hi nù:lstanv̌:’i.
1123,ced,ᎬᎾᏬᏍᎩ ᎪᏢᏔᏅ ᎤᎸᏌᏗ ᎤᏩᎾᏬᏒ ᎤᏗᏞᎩ ᎠᎹ ᎠᏟᏍᏛ ᏭᏝᎾ.,gvnawosgi gohlvhtanv ulvsadi uwanawosv udihlehgi ama adlisdv wuhlana.,A glass made of plastic *melted* when she put in some hot water.,,,,,,False,1110.1,gv:nawő:sgi gohlvhtanv̋: ulv̋:sa’di uwa:nawo:sv́: u:di̋:hlehgi ama à:dlî:sdv̋ wű:hlana.
1124,ced,ᎭᏢ ᏥᏯ ᎬᏃᏌᏍᏗ?,hahlv jiya gvnosasdi,Where is the *broom?*,,,,,,False,1111.1,há:hlv̋: ji:ya gv:no:sásdi
1125,ced,ᏯᏖᏃ ᎲᏃᏌᎲᎢ ᏂᏣᏂᎩᏓᏊ.,hyahteno hvnosahvi nijahnigidagwu.,*Sweep* the floor before you go.,,,,,,False,1112.1,hyahté:nő: hv:nó:sahv:’i nijǎ:hnígi̋:dagwu.
1126,ced,ᎯᎳ ᎢᏴ ᎬᏂᏍᎪ ᎧᏄᎦᏟ?,hila iyv gvnsgo kanugahli?,When do blackberries *get ripe?*,,,,,,False,1113.1,hilá: iyv̋: gv:nsgó: kanu:gahli?
1127,ced,ᏓᏆᎴᎳ ᎦᏃᏍᎩᏓ ᎬᏍᎦᏢᏍᎦ.,dagwalela ganosgida gvsgahlvsga,*He is hiding* a stolen car.,,,,,,False,1114.1,dagwalé:la gano:sgi̋:da gv:sgahlvsgâ
1128,ced,ᎩᎶ ᏓᏯᎢ. ᎲᏍᎦᎳᏓ ᎦᎶᏇ.,kilo dayai hvsgalada galogwe.,Someone is coming. *Hide* the gun.,,,,,,False,1115.1,kilő: dayá:’i hv:sgalada galò:gwé.
1129,ced,ᏗᏎᎯᏍᏗ ᎤᏩᏍᎦᎸᏅ ᎤᎿᏬ.,disehisdi uwasgalvnv uhnawo.,*He hid* his shirt in the drawer.,,,,,,False,1116.1,disehísdi̋: uwa:sgalv̂:nv́ u:hnawó.
1130,ced,ᎤᎵᏣᏗ ᎧᎵ ᏚᏩᏍᏆᎶᎥ ᏐᎯ.,ulhjadi kali duwasgwalov sohi.,*He cracked* a bucket full of hickory nuts.,,,,,,False,1117.1,ű:lhja’di kali̋: dùwa:sgwaló:’v sohi.
1131,ced,Ꮭ ᏳᏅᏔ ᎢᎦ ᎤᏮᏘᏗ ᏥᏃᏍᎦ.,hla yunhta iga uwvtdi chinosga.,He doesn’t know how much coal *to put into the fire.*,,,,,,False,1118.1,hlá yú:nhta iga̋: uwv:tdi̋ chinosga.
1132,ced,ᎯᎳ ᎢᎪᎯᏓ ᏕᏨᏩᏝᏁ ᏗᎿᏬ?,hila igohida dejvwahlane dihnawo?,How long *did you soak* the clothes?,,,,,,False,1119.1,hilá: i:gó:hi̋:da de:jv́:wahlané di:hnawó?
1133,ced,ᎬᏩᏚᏫᏓ ᏄᎾᏛᏅ ᎠᏂᏲᏍᎩ.,gvwatuhwida nunadvhnv aniyosgi.,Soldiers were *all around.*,,,,,,False,1120.1,gvwa:tű:hwida nù:nadv:hnv́ ani̋:yosgi.
1134,ced,ᎭᏢ ᏫᎦᎶᎯ ᏍᏓᎵᎢ?,hahlv wigalohi sdalii?,*Where* did your friend go?,,,,,,False,1124.1,ha:hlv̋ wigalo:hi sda:li̋:’i?
1135,ced,ᎡᎵᏊ ᏔᎵ ᎢᏳᏔᏬᏍᏔᏅ ᏱᎨᏓ ᎠᎹᏱ ᎭᏫᏂ.,eligwu tali iyutawostanv yigeda amayi hawini,I can stay *under* water for two minutes.,,,,,,False,1125.1,eli̋:gwu táli iyú:tawò:stánv̋ yige:da ama:yí hawi̋:ni
1136,ced,ᎦᏍᎩᎸ ᎭᏫᏂ ᏗᏜ ᎦᏅᎦ ᏪᏌ.,gasgilv hawini didla ganhga wesa.,The cat is lying *underneath* the chair.,,,,,,False,1126.1,gasgilv̋: hawí:ni dí:dla ganhga wě:sa.
1137,ced,ᏏᏆ ᏧᏂᎯᏍᏗ ᎦᏲᏟᎨ ᏓᎬᏩᎶᏙ ᎭᏫᏯ.,sihgwa junihisdi gayohlige dagvwalhdo hawiya,*Meat* is less expensive at slaughter houses.,,,,,,False,1127.1,sihgwá ju:ni:hisdi̋ gà:yǒ:hlíge̋: dà:gv:walhdó hawi:ya
1138,ced,ᏞᏍᏗ ᎥᏍᎩ ᏱᎿᏛᏁᎮᏍᏗ.,hlesdi vsgi yihnadvnehesdi.,*Don’t* be doing that.,,,,,,False,1130.1,hle:sdí v̀:sgi yihnadv̂:ne:hé:sdi.
1139,ced,ᎯᎠ ᏗᏇᏥ.,hia digweji.,*These* are my children.,,,,,,False,1132.1,hi’a di:gwě:jí.
1140,ced,ᎯᎳ ᎢᎦ ᏧᎬᏩᎶᏗ?,hila iga jugvwalhdi?,*How much* does it cost?,,,,,,False,1133.1,hilá: iga̋ ju:gv̋:walhdi?
